IP_LOC,Method_LOC,File_LOC,Var_Type,Var_Property,Var_Init,Def_C_IP,Def_C_Other,Def_C_If,Def_C_For,Def_C_While,Def_V_IP,Def_V_Other,Def_V_If,Def_V_For,Def_V_While,Def_Lib_IP,Def_Lib_Other,Def_Lib_If,Def_Lib_For,Def_Lib_While,Def_User_IP,Def_User_Other,Def_User_If,Def_User_For,Def_User_While,Use_V_IP,Use_V_Other,Use_V_If,Use_V_For,Use_V_While,Use_Lib_IP,Use_Lib_Other,Use_Lib_If,Use_Lib_For,Use_Lib_While,Use_User_IP,Use_User_Other,Use_User_If,Use_User_For,Use_User_While,Use_If_IP,Use_If_Other,Use_For_IP,Use_For_Other,Use_While_IP,Use_While_Other,Defect
229,549,637,0,1,0,1,13,1,6,2,0,6,2,3,3,0,2,0,2,1,0,4,1,3,4,2,6,3,7,5,3,1,1,3,2,2,11,3,7,11,0,15,0,4,0,1,TRUE
243,549,637,0,1,0,1,13,1,6,2,0,6,2,3,3,0,3,0,3,2,0,4,1,3,4,3,6,3,8,6,3,1,1,3,2,2,11,3,7,11,0,17,0,4,0,1,TRUE
283,549,637,0,1,0,1,13,1,6,2,0,7,2,4,4,0,3,0,3,2,0,4,1,3,4,4,6,3,9,7,3,3,3,3,2,2,11,3,7,11,0,20,0,4,0,1,TRUE
291,549,637,0,1,0,2,13,1,7,3,0,7,2,4,4,0,3,0,3,2,0,4,1,3,4,4,6,3,9,7,3,3,3,3,2,2,11,3,7,11,0,21,0,4,0,1,TRUE
84,549,637,0,1,0,1,5,0,4,1,0,3,0,1,1,0,1,0,1,0,0,1,0,0,1,0,4,1,3,1,0,1,0,1,0,1,3,0,0,4,1,2,0,2,0,1,TRUE
85,549,637,0,1,0,2,5,1,5,2,0,3,0,1,1,0,1,0,1,0,0,1,0,0,1,0,5,2,4,2,0,1,0,1,0,1,3,0,0,4,1,2,0,2,0,1,TRUE
86,549,637,0,1,0,1,5,0,4,1,0,3,0,1,1,0,1,0,1,0,0,1,0,0,1,0,4,1,3,1,1,1,1,1,0,1,3,0,0,4,2,3,0,2,0,1,TRUE
89,549,637,0,1,0,1,5,0,4,1,0,3,0,1,1,0,1,0,1,0,0,1,0,0,1,0,4,1,3,1,0,1,0,1,0,2,3,0,1,5,1,2,0,2,0,1,TRUE
97,549,637,0,1,0,1,7,0,4,1,0,3,0,1,1,0,1,0,1,0,0,2,0,1,2,0,4,1,3,1,1,1,1,1,0,1,6,0,3,7,0,6,0,2,0,1,TRUE
98,549,637,0,1,0,1,7,0,4,1,0,3,0,1,1,0,1,0,1,0,0,2,0,1,2,0,4,1,3,1,1,1,1,1,0,1,6,0,3,7,0,6,0,2,0,1,TRUE
14,549,637,1,1,3,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,FALSE
169,549,637,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,TRUE
174,549,637,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,3,1,2,1,2,0,0,0,0,0,3,0,0,0,1,1,TRUE
174,549,637,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,3,1,2,1,2,0,0,0,0,0,3,0,0,0,1,1,TRUE
177,549,637,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,4,1,3,2,3,0,0,0,0,0,3,0,0,0,1,1,TRUE
257,549,637,0,1,0,1,13,1,6,2,0,7,2,4,4,0,3,0,3,2,0,4,1,3,4,3,6,3,8,6,3,4,3,3,3,2,11,3,7,11,1,21,0,4,0,3,TRUE
261,549,637,0,1,0,1,13,1,6,2,0,7,2,4,4,0,3,0,3,2,0,4,1,3,4,3,6,3,8,6,4,4,4,4,4,2,11,3,7,11,1,21,0,4,0,3,TRUE
262,549,637,0,1,0,1,13,1,6,2,0,7,2,4,4,0,3,0,3,2,0,4,1,3,4,4,6,4,9,7,4,4,4,4,4,2,11,3,7,11,1,21,0,4,0,3,TRUE
271,549,637,0,1,0,1,13,1,6,2,0,9,3,6,6,0,4,1,4,3,0,5,2,4,5,4,7,5,10,8,5,4,5,5,5,2,14,6,10,14,1,22,0,4,0,3,TRUE
273,549,637,0,1,0,1,13,1,6,2,0,9,3,6,6,0,4,1,4,3,0,5,2,4,5,4,7,5,10,8,6,4,6,6,6,2,14,6,10,14,1,22,0,4,0,3,TRUE
292,549,637,0,1,0,2,13,1,7,3,0,7,2,4,4,0,3,0,3,2,0,4,1,3,4,4,6,3,9,7,3,3,3,3,2,3,11,3,8,12,0,21,0,4,0,1,TRUE
16,549,637,1,1,3,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,FALSE
16,549,637,1,1,3,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,FALSE
36,108,142,0,1,0,2,3,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,1,1,1,0,2,1,1,3,0,0,4,0,1,0,1,0,1,TRUE
10,108,142,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
14,108,142,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
37,108,142,0,1,0,2,3,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,1,1,1,0,2,1,1,3,0,0,4,1,1,0,1,0,1,TRUE
40,108,142,0,1,0,2,3,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,1,1,1,0,2,1,2,3,0,1,5,1,1,0,1,0,1,TRUE
1,108,142,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE
1,142,175,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
31,49,305,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,TRUE
7,56,305,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,FALSE
92,207,452,0,1,0,1,7,0,1,1,0,1,0,0,1,0,2,0,0,0,0,2,0,0,1,0,2,1,0,1,1,10,0,1,1,1,7,0,0,7,0,7,0,2,0,1,TRUE
101,207,452,0,1,0,1,7,0,1,1,0,1,0,0,1,0,3,0,1,1,0,2,0,0,1,1,2,1,1,2,1,10,0,1,1,1,7,0,0,7,0,8,0,2,0,1,TRUE
58,207,452,0,1,0,1,3,0,0,1,0,1,0,0,1,0,2,0,0,0,0,2,0,0,1,0,2,1,0,1,0,10,0,0,0,1,4,0,0,4,1,3,0,0,0,1,TRUE
59,207,452,0,1,0,2,3,1,0,2,0,1,0,0,1,0,2,0,0,0,0,2,0,0,1,0,3,2,0,2,0,10,0,0,0,1,4,0,0,4,1,3,0,0,0,1,TRUE
60,207,452,0,1,0,1,3,0,0,1,0,1,0,0,1,0,2,0,0,0,0,2,0,0,1,0,2,1,0,1,0,10,0,0,0,1,4,0,0,4,2,3,0,0,0,1,TRUE
63,207,452,0,1,0,1,3,0,0,1,0,1,0,0,1,0,2,0,0,0,0,2,0,0,1,0,2,1,0,1,0,10,0,0,0,2,4,0,0,5,2,3,0,0,0,1,TRUE
32,58,452,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,2,0,0,TRUE
15,42,452,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,FALSE
15,42,452,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,TRUE
17,42,452,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,FALSE
25,42,452,0,1,3,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,2,0,2,2,0,0,2,2,2,0,1,3,1,0,0,0,FALSE
1,102,133,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE
28,217,525,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,1,4,5,0,0,1,5,6,0,0,0,3,0,0,0,0,TRUE
44,117,207,0,1,0,2,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,2,5,0,0,0,0,TRUE
44,117,207,0,1,0,2,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,2,5,0,0,0,0,TRUE
21,35,227,0,1,1,0,1,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,TRUE
1,61,119,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,FALSE
15,153,407,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,5,0,0,0,0,0,0,0,1,7,0,0,1,0,FALSE
12,152,407,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,FALSE
12,152,407,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,FALSE
17,152,407,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,FALSE
21,152,407,1,1,3,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,FALSE
28,152,407,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,FALSE
32,152,407,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,FALSE
38,152,407,1,1,3,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,FALSE
53,152,407,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,FALSE
58,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,FALSE
59,152,407,1,1,3,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,FALSE
60,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,FALSE
62,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,FALSE
65,152,407,1,1,3,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,FALSE
71,152,407,1,1,3,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,FALSE
72,152,407,1,1,3,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,0,FALSE
77,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,FALSE
80,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,5,0,5,5,0,3,5,1,0,0,0,FALSE
80,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,5,0,5,5,0,3,5,1,0,0,0,FALSE
85,152,407,1,1,3,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,1,1,1,0,2,2,1,3,0,0,0,0,0,0,5,3,8,8,0,3,7,1,0,0,0,FALSE
87,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,FALSE
90,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,5,0,5,5,0,4,6,1,0,0,0,FALSE
97,152,407,1,1,3,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,FALSE
98,152,407,1,1,3,1,0,0,1,0,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,FALSE
99,152,407,1,1,3,1,0,0,1,0,4,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,FALSE
100,152,407,1,1,3,1,0,0,1,0,4,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,FALSE
103,152,407,1,1,3,1,0,0,1,0,5,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,6,4,6,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,FALSE
108,152,407,1,1,3,1,0,0,1,0,5,1,4,5,0,0,0,0,0,0,0,0,0,0,0,2,5,4,6,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,FALSE
109,152,407,1,1,3,1,0,0,1,0,5,1,4,5,0,0,0,0,0,0,0,0,0,0,0,3,5,5,7,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,FALSE
114,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,FALSE
117,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,3,0,3,3,0,3,5,1,0,0,0,FALSE
117,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,3,0,3,3,0,3,5,1,0,0,0,FALSE
121,152,407,1,1,3,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,3,4,7,7,0,3,7,1,0,0,0,FALSE
123,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,FALSE
126,152,407,1,1,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,FALSE
5,152,407,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
132,152,407,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,FALSE
132,152,407,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,TRUE
1,48,465,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,FALSE
1,47,465,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRUE
29,47,465,1,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,FALSE
31,47,465,1,1,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,FALSE
31,47,465,1,1,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,TRUE
9,79,112,1,1,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,3,0,3,0,3,2,1,1,0,0,FALSE
12,79,112,1,1,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,1,0,1,0,0,0,3,0,3,0,3,2,1,1,0,0,FALSE
14,79,112,1,1,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,2,1,3,1,0,0,3,0,3,0,3,3,1,1,0,0,FALSE
7,79,112,1,1,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,3,0,3,0,0,2,1,1,0,0,FALSE
63,79,112,0,1,3,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,1,0,0,2,0,0,0,0,4,2,0,0,0,FALSE
63,79,112,0,1,3,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,1,0,0,2,0,0,0,0,4,2,0,0,0,TRUE
18,30,299,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
14,137,956,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,FALSE
1,137,956,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,FALSE
1,137,956,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,FALSE
34,53,84,0,1,0,0,7,0,4,0,1,4,0,2,0,0,0,0,0,0,0,2,0,2,0,1,8,0,8,0,0,0,0,0,0,0,4,0,0,0,0,9,0,4,0,0,TRUE
35,53,84,0,1,0,0,7,0,4,0,2,4,0,3,0,0,0,0,0,0,0,2,0,2,0,2,11,0,12,0,0,0,0,0,0,0,4,0,0,0,0,9,0,4,0,0,TRUE
36,53,84,0,1,0,0,7,0,4,0,3,5,0,5,0,0,0,0,0,0,0,2,0,2,0,2,14,0,15,0,0,0,0,0,0,0,4,0,0,0,0,9,0,4,0,0,TRUE
68,220,254,0,1,0,1,5,1,0,2,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,2,0,2,2,6,3,0,2,1,2,0,0,3,0,6,0,0,0,1,TRUE
86,220,254,0,1,0,1,5,1,0,2,0,2,1,0,2,0,3,0,0,2,0,0,0,0,0,1,4,3,0,4,2,7,3,0,3,1,2,0,0,3,0,13,0,0,0,1,TRUE
43,220,254,0,1,0,1,2,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,2,1,0,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,TRUE
41,220,254,0,1,0,2,2,1,0,2,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,2,0,2,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,TRUE
42,220,254,0,1,0,2,2,1,0,2,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,2,0,2,2,3,1,0,1,0,0,0,0,0,1,1,0,0,0,1,TRUE
45,220,254,0,1,0,2,2,1,0,2,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,2,0,2,2,3,1,0,1,1,0,0,0,1,1,1,0,0,0,1,TRUE
63,220,254,0,1,0,1,5,1,0,2,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,2,0,2,1,5,2,0,1,1,2,0,0,3,0,4,0,0,0,1,TRUE
64,220,254,0,1,0,1,5,1,0,2,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,3,2,0,2,1,5,2,0,1,1,2,0,0,3,0,4,0,0,0,1,TRUE
87,220,254,0,1,0,1,5,1,0,2,0,2,1,0,2,0,3,0,0,2,0,0,0,0,0,1,4,3,0,4,3,7,4,0,3,1,2,0,0,3,0,13,0,0,0,1,TRUE
90,220,254,0,1,0,1,5,1,0,2,0,2,1,0,2,0,3,0,0,2,0,0,0,0,0,2,4,4,0,5,3,7,4,0,3,1,2,0,0,3,0,14,0,0,0,1,TRUE
98,220,254,0,1,0,1,5,1,0,2,0,2,1,0,2,0,3,0,0,2,0,0,0,0,0,2,4,4,0,5,3,7,4,0,3,1,2,0,0,3,0,14,0,0,0,1,TRUE
99,220,254,0,1,0,1,5,1,0,2,0,2,1,0,2,0,3,0,0,2,0,0,0,0,0,2,4,4,0,5,4,7,5,0,3,1,2,0,0,3,0,14,0,0,0,1,TRUE
100,220,254,0,1,0,1,5,1,0,2,0,2,1,0,2,0,3,0,0,2,0,0,0,0,0,3,4,5,0,6,4,7,5,0,3,1,2,0,0,3,0,15,0,0,0,1,TRUE
1,220,254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
149,577,611,0,1,0,1,11,0,1,2,0,1,0,0,1,0,2,0,0,1,0,4,1,0,4,1,3,1,1,3,0,5,2,0,2,1,11,2,0,10,0,11,0,2,0,1,TRUE
118,577,611,0,1,0,1,7,0,0,2,0,1,0,0,1,0,1,0,0,0,0,3,1,0,2,1,3,1,0,3,1,3,2,0,1,1,8,2,0,7,0,8,0,0,0,1,TRUE
129,577,611,0,1,0,1,7,0,0,2,0,1,0,0,1,0,1,0,0,0,0,3,1,0,2,1,3,1,0,3,2,3,2,0,2,1,8,2,0,7,0,9,0,0,0,1,TRUE
138,577,611,0,1,0,1,7,0,0,2,0,1,0,0,1,0,2,0,0,1,0,3,1,0,2,1,3,1,0,3,2,3,2,0,2,2,8,2,0,8,0,10,0,0,0,1,TRUE
192,577,611,0,1,0,1,11,0,1,2,0,2,0,0,1,0,2,0,0,1,0,4,1,0,3,2,3,1,0,4,2,3,2,0,2,2,10,2,0,10,0,14,0,2,0,1,TRUE
193,577,611,0,1,0,1,11,0,1,2,0,2,0,0,1,0,2,0,0,1,0,4,1,0,3,2,3,1,0,4,3,3,2,0,3,2,10,2,0,10,0,14,0,2,0,1,TRUE
235,577,611,0,1,0,1,11,0,1,2,0,3,0,0,2,0,3,0,0,2,0,4,1,0,3,2,3,1,0,4,4,4,3,0,4,2,10,2,0,10,0,17,0,2,0,1,TRUE
241,577,611,0,1,0,1,11,0,1,2,0,3,0,0,2,0,3,0,0,2,0,4,1,0,3,3,3,1,0,5,4,4,3,0,4,2,10,2,0,10,0,18,0,2,0,1,TRUE
249,577,611,0,1,0,2,11,0,1,3,0,3,0,0,2,0,3,0,0,2,0,4,1,0,3,3,3,1,0,5,4,4,3,0,4,2,10,2,0,10,0,19,0,2,0,1,TRUE
48,577,611,0,1,0,2,3,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,3,1,0,2,1,1,0,0,1,1,3,0,0,4,1,1,0,0,0,1,TRUE
46,577,611,0,1,0,1,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2,1,0,1,0,1,0,0,0,1,3,0,0,4,1,1,0,0,0,1,TRUE
47,577,611,0,1,0,2,3,1,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,3,2,0,1,0,1,0,0,0,1,3,0,0,4,1,1,0,0,0,1,TRUE
50,577,611,0,1,0,2,3,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,3,1,0,2,1,1,0,0,1,2,3,0,0,5,1,1,0,0,0,1,TRUE
58,577,611,0,1,0,1,6,0,0,2,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,1,0,2,1,2,1,0,1,1,6,0,0,7,0,3,0,0,0,1,TRUE
59,577,611,0,1,0,1,6,0,0,2,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,1,0,2,1,2,1,0,1,1,6,0,0,7,0,3,0,0,0,1,TRUE
226,577,611,0,1,0,1,11,0,1,2,0,3,0,0,2,0,4,1,0,3,0,5,2,0,4,3,3,2,0,5,3,4,3,0,3,2,11,3,0,11,0,18,0,2,0,1,TRUE
250,577,611,0,1,0,2,11,0,1,3,0,3,0,0,2,0,3,0,0,2,0,4,1,0,3,3,3,1,0,5,4,4,3,0,4,3,10,2,0,11,0,19,0,2,0,1,TRUE
312,577,611,0,1,0,1,5,0,0,1,0,2,0,0,1,0,3,0,0,1,0,1,0,0,1,0,2,1,0,1,1,4,0,0,3,1,3,0,0,4,1,6,0,0,0,2,TRUE
